Marital_status,Previous_qualification,Displaced,Debtor,tuition_paid,Gender,has_scholarship,enrollment_age,course_sem1_enrolled,course_sem1_evaluated,course_sem1_passed,course_sem1_grade,course_sem2_enrolled,course_sem2_evaluated,course_sem2_passed,course_sem2_grade,Target
1,0,1,0,1,0,1,18,6,7,6,12.285714285714286,6,6,6,12.0,0
1,0,1,0,1,0,0,19,7,10,6,12.166666666666666,7,9,6,13.166666666666666,0
1,0,0,0,1,0,0,25,8,8,7,14.805714285714286,8,8,7,14.805714285714286,0
1,0,1,0,1,0,0,19,6,11,5,10.6,6,10,6,11.714285714285714,1
1,0,1,1,1,0,1,19,6,6,6,12.833333333333334,6,6,6,12.666666666666666,0
1,0,1,0,1,0,1,20,6,9,5,13.0,6,6,5,13.8,0
1,0,1,0,1,0,1,20,7,8,7,12.725,8,8,8,13.7125,0
1,0,1,0,1,0,0,19,5,10,4,11.25,5,10,3,10.333333333333334,0
1,0,1,0,1,0,0,31,12,12,11,13.818181818181818,12,16,12,13.461538461538462,0
1,0,0,0,1,0,0,20,5,12,3,12.333333333333334,5,8,3,13.0,0
1,0,1,0,1,0,0,18,6,7,6,13.666666666666666,6,9,5,15.4,0
1,0,1,0,1,0,1,20,6,6,6,14.833333333333334,6,8,6,12.142857142857142,0
1,0,0,0,1,0,1,19,6,7,5,11.2,6,10,5,13.125,1
1,0,0,0,1,0,1,21,5,6,5,11.4,5,6,5,12.2,0
1,0,1,0,1,0,0,18,7,8,7,13.135,8,9,8,13.244444444444444,0
1,0,1,0,1,0,0,21,10,10,10,13.0,11,11,10,11.4,1
1,0,1,0,1,0,1,18,6,8,5,13.5,6,6,6,14.5,0
1,0,1,0,1,0,1,18,5,8,4,10.75,5,5,5,13.0,0
1,0,1,0,1,0,1,18,6,9,6,11.333333333333334,6,9,6,11.833333333333334,0
1,3,1,0,1,0,1,21,7,15,3,13.0,5,12,5,13.285714285714286,0
1,0,0,0,1,0,0,18,7,7,6,13.966666666666669,7,7,6,13.966666666666669,0
1,0,1,0,1,0,1,18,8,8,8,14.14125,8,8,8,14.14125,0
1,0,1,0,1,0,1,20,6,10,4,11.6,6,10,4,11.75,0
2,0,0,0,1,0,1,32,8,8,8,14.6625,8,8,8,14.6625,0
1,0,1,0,1,0,1,23,7,8,6,12.993333333333334,8,9,8,12.66875,0
1,0,0,0,1,0,0,18,6,8,5,12.2,6,10,5,12.8,0
1,0,1,0,1,0,0,34,0,0,0,0.0,0,0,0,0.0,1
1,0,1,0,1,0,1,20,6,12,0,0.0,6,12,0,0.0,1
1,0,1,0,1,0,0,18,6,8,6,11.333333333333334,6,6,6,11.666666666666666,0
1,0,1,0,1,0,0,18,6,8,6,13.857142857142858,6,15,6,13.1,0
1,0,0,0,1,0,0,18,6,7,6,12.857142857142858,6,6,6,13.333333333333334,0
1,0,1,0,1,0,0,24,6,10,1,10.0,6,12,0,0.0,1
1,0,1,1,0,0,0,24,6,14,6,11.285714285714286,6,16,3,10.333333333333334,1
1,0,0,0,1,0,1,18,6,6,6,13.833333333333334,6,7,0,0.0,1
1,0,0,0,1,0,0,28,6,8,6,12.857142857142858,6,8,5,12.6,0
1,0,1,0,1,0,1,18,6,8,6,11.666666666666666,6,9,4,12.0,1
1,0,1,0,0,0,0,24,6,12,0,0.0,5,10,0,0.0,1
1,0,0,0,1,0,0,19,5,7,5,14.4,5,6,5,13.2,0
2,0,0,0,1,0,0,44,6,6,6,14.833333333333334,6,6,6,14.166666666666666,0
1,0,1,0,1,0,1,18,6,14,6,14.333333333333334,6,9,6,12.0,0
1,0,1,0,1,0,0,18,0,0,0,0.0,0,0,0,0.0,0
1,0,0,0,1,0,1,18,7,9,6,12.333333333333334,7,7,6,12.666666666666666,0
2,0,0,0,1,0,0,44,5,5,5,11.8,5,5,5,12.4,0
2,0,0,1,0,0,0,32,6,6,0,0.0,5,10,0,0.0,1
2,0,0,0,0,0,0,35,6,0,0,0.0,6,0,0,0.0,1
1,0,1,0,1,0,0,20,6,6,6,11.5,6,7,6,13.285714285714286,0
1,0,1,0,1,0,0,24,6,8,5,12.6,6,7,5,12.2,0
1,0,0,0,1,0,0,19,7,7,7,13.542857142857144,8,9,8,14.22222222222222,0
1,0,1,0,1,1,1,19,6,7,6,13.666666666666666,6,6,6,13.833333333333334,0
1,0,1,0,0,1,0,27,6,10,0,0.0,6,8,0,0.0,1
1,0,0,0,0,0,0,30,6,0,0,0.0,6,0,0,0.0,1
1,0,1,0,1,1,0,21,0,0,0,0.0,0,0,0,0.0,1
1,0,1,0,1,1,0,19,6,6,6,11.5,6,8,6,12.285714285714286,0
1,0,0,0,1,1,0,18,7,7,7,11.828571428571427,8,10,7,12.9125,0
1,0,1,0,1,1,0,21,0,0,0,0.0,0,0,0,0.0,0
1,0,1,0,1,0,1,19,7,7,6,12.966666666666669,7,7,6,12.966666666666669,0
1,0,1,0,1,1,0,18,6,6,6,13.833333333333334,6,6,6,13.666666666666666,0
1,0,1,0,1,0,0,19,7,7,7,14.125714285714285,8,8,8,14.36875,0
1,0,1,0,1,1,0,22,5,8,2,10.0,5,7,1,10.0,1
2,0,0,0,1,0,0,33,5,11,2,11.5,5,8,2,12.0,1
1,0,0,0,1,0,0,20,5,6,5,11.6,5,6,4,11.5,0
1,0,1,0,1,0,1,18,6,6,6,12.5,6,6,6,11.666666666666666,0
1,0,1,1,0,0,0,20,6,9,3,11.666666666666666,6,10,2,11.0,1
2,0,0,0,1,0,0,37,10,11,7,13.428571428571429,10,11,10,11.6,0
1,0,1,0,1,1,0,18,6,6,6,13.666666666666666,6,6,6,13.5,0
1,0,1,0,1,0,0,19,6,6,6,12.5,6,6,6,12.166666666666666,0
1,3,1,0,1,0,0,21,6,7,6,13.0,6,15,4,12.8,0
1,0,0,0,1,0,0,20,7,9,6,12.783333333333331,8,9,7,12.842857142857143,0
1,0,1,0,1,0,0,19,7,0,0,0.0,8,0,0,0.0,1
1,0,1,0,1,0,0,20,7,13,4,13.5,7,11,4,11.225,1
1,0,1,0,1,0,0,18,7,7,7,13.457142857142856,8,8,8,15.125,0
1,0,1,0,1,0,0,19,8,8,7,13.44285714285714,8,8,7,13.44285714285714,0
1,0,0,0,1,0,0,18,6,13,4,11.0,6,12,5,10.833333333333334,0
1,0,1,0,1,0,1,18,6,6,6,11.333333333333334,6,7,6,12.285714285714286,0
1,0,1,0,1,0,0,18,5,7,2,10.0,1,1,0,0.0,1
1,0,1,0,1,0,1,18,7,8,7,12.214285714285714,8,8,8,14.0625,0
1,0,1,0,1,0,1,19,6,6,6,14.166666666666666,6,6,6,13.5,0
1,0,1,0,1,0,1,21,5,6,5,12.8,5,7,4,11.25,0
1,3,0,1,0,0,0,20,6,13,4,13.0,6,11,5,12.0,1
1,0,1,0,1,0,1,19,7,8,7,13.385714285714286,8,8,8,13.3875,0
1,0,1,0,1,0,0,18,8,8,7,13.328571428571427,8,8,7,13.328571428571427,0
1,0,1,0,1,0,0,19,6,12,5,14.0,6,14,5,11.0,0
1,0,1,0,1,0,0,21,5,5,5,12.6,5,5,5,13.2,0
1,0,1,0,1,0,1,19,6,7,6,14.0,6,6,6,15.0,0
1,0,1,0,1,0,1,18,6,7,6,13.428571428571429,6,6,6,12.666666666666666,0
1,0,1,0,1,0,1,17,6,6,6,13.0,6,6,6,12.5,0
1,0,1,0,1,0,0,19,6,7,6,12.833333333333334,6,10,6,11.77777777777778,0
1,0,1,0,1,0,0,18,7,7,6,12.916666666666666,7,7,6,12.916666666666666,0
1,0,1,0,1,0,0,20,6,9,6,13.285714285714286,6,8,5,13.8,0
1,0,1,0,1,0,1,19,5,6,5,14.6,5,5,5,13.8,0
1,0,1,0,1,0,1,18,6,6,6,14.0,6,6,6,13.666666666666666,0
1,0,0,0,1,0,1,19,6,7,6,14.142857142857142,6,6,6,15.0,0
1,0,1,0,1,0,0,19,6,8,6,11.666666666666666,6,6,6,12.333333333333334,0
1,0,1,0,1,0,0,18,8,9,8,14.3775,8,9,8,14.3775,0
1,0,1,0,1,0,0,18,7,8,7,12.5,8,9,7,13.042857142857144,0
1,0,1,0,1,0,1,19,7,7,6,14.15,7,7,6,14.15,0
1,0,0,0,1,0,1,19,8,12,7,12.471428571428572,8,12,7,12.471428571428572,0
1,0,0,0,1,0,0,19,7,7,6,14.15,7,7,6,14.15,0
1,0,1,0,1,0,0,21,7,11,7,14.072222222222225,8,8,8,14.0475,0
1,0,1,0,1,0,0,18,6,7,6,14.857142857142858,6,6,6,14.666666666666666,0
1,0,0,0,1,0,1,19,6,7,6,14.285714285714286,6,6,6,13.166666666666666,0
1,0,0,0,0,0,0,18,4,4,0,0.0,4,4,0,0.0,1
1,0,0,0,1,0,0,30,6,0,0,0.0,6,0,0,0.0,1
1,0,1,0,1,0,0,18,6,8,6,15.0,6,8,5,15.166666666666666,1
1,0,1,0,1,0,1,20,7,7,6,12.633333333333333,7,7,6,12.633333333333333,0
1,3,0,1,0,0,0,25,5,5,5,11.2,5,5,5,12.6,1
1,0,1,0,1,0,0,18,7,7,6,14.233333333333334,7,7,6,14.233333333333334,0
1,0,0,0,1,0,0,18,8,8,7,15.7,8,8,7,15.7,0
1,0,1,0,1,0,0,18,7,7,6,15.2,7,7,6,15.2,0
1,0,1,0,0,0,0,29,6,9,6,16.333333333333332,6,8,5,15.6,1
1,0,0,0,1,0,0,26,7,0,0,0.0,8,0,0,0.0,1
1,0,1,0,1,0,0,21,6,8,5,12.4,6,6,6,12.0,0
1,0,0,0,1,0,1,19,8,9,8,13.78125,8,9,8,13.78125,0
1,0,1,1,1,0,0,19,6,10,6,12.166666666666666,6,8,5,11.666666666666666,1
1,0,0,1,1,0,0,20,6,13,4,10.8,6,15,4,12.0,0
1,0,1,0,0,0,0,20,6,10,4,12.0,6,15,3,10.666666666666666,1
1,0,0,0,1,0,1,20,6,9,6,11.875,6,7,6,14.428571428571429,0
1,0,1,0,1,0,0,18,6,6,6,13.333333333333334,6,9,5,13.2,0
1,3,1,0,1,0,0,22,6,7,6,14.428571428571429,6,9,5,13.0,0
1,0,1,0,1,0,1,19,6,7,6,15.0,6,8,6,14.333333333333334,0
1,0,1,0,1,0,0,18,7,9,7,15.155555555555557,8,8,8,16.8,0
1,0,1,0,1,0,0,18,6,9,5,11.0,6,9,4,11.25,1
1,0,1,0,1,0,0,21,6,0,0,0.0,6,0,0,0.0,1
1,0,0,0,1,0,0,19,6,7,6,12.285714285714286,6,7,6,12.0,0
1,0,1,0,1,0,0,18,8,8,8,12.82875,8,8,8,12.82875,1
1,0,1,0,1,0,0,18,6,6,6,12.666666666666666,6,8,5,14.4,0
1,0,1,1,0,0,1,21,6,16,2,13.0,6,8,0,0.0,1
1,0,0,1,1,0,0,19,5,10,5,10.875,5,8,4,12.4,0
1,0,1,0,1,0,1,19,5,5,5,12.8,5,8,5,11.6,0
1,0,1,0,1,0,0,19,6,10,5,11.285714285714286,6,7,0,0.0,1
1,0,0,0,1,0,0,18,0,0,0,0.0,0,0,0,0.0,0
1,0,0,0,1,0,1,19,6,0,0,0.0,6,11,1,10.0,1
1,0,1,0,1,0,1,20,7,9,6,13.766666666666666,8,9,8,13.744444444444444,1
1,0,1,0,0,0,0,18,8,9,6,12.758333333333333,8,9,6,12.758333333333333,1
1,0,1,0,1,0,1,19,0,0,0,0.0,0,0,0,0.0,1
1,0,1,0,1,0,0,18,6,6,6,12.666666666666666,6,8,6,13.25,0
1,0,0,0,1,0,1,19,6,8,6,12.25,6,8,6,12.0,0
1,0,1,0,1,0,0,20,5,8,3,11.333333333333334,5,8,5,12.2,0
1,0,1,0,1,0,1,19,7,9,7,13.507142857142856,8,12,8,13.05,0
1,0,1,0,1,0,0,18,8,8,7,13.614285714285714,8,8,7,13.614285714285714,0
1,0,0,1,1,0,0,25,6,6,0,0.0,6,6,0,0.0,1
1,0,1,0,0,0,0,18,6,9,4,11.5,6,6,6,12.166666666666666,0
1,0,1,0,1,0,0,19,6,7,6,12.333333333333334,6,7,6,12.5,0
1,0,1,0,1,0,1,19,7,7,7,11.971428571428572,8,8,8,14.4375,0
1,0,0,1,0,0,1,20,5,12,2,13.0,5,13,2,11.5,1
1,0,1,0,1,0,0,20,5,12,2,13.5,5,12,5,11.285714285714286,0
1,0,1,0,1,0,0,21,6,8,6,12.166666666666666,6,7,6,13.285714285714286,0
1,0,1,0,1,0,0,19,0,0,0,0.0,0,0,0,0.0,0
2,2,0,0,1,0,0,42,6,6,6,11.666666666666666,6,6,6,13.666666666666666,0
1,0,0,0,1,0,1,19,6,7,5,13.4,6,6,6,12.833333333333334,0
1,0,1,0,1,0,0,21,5,6,5,14.2,5,5,5,14.8,0
1,0,0,0,1,0,1,20,6,8,6,12.125,6,7,6,14.428571428571429,0
1,0,1,0,1,0,0,20,7,7,7,13.857142857142858,7,7,7,13.285714285714286,0
1,0,1,0,1,0,0,19,7,9,7,14.283333333333337,8,9,8,13.125555555555556,0
1,0,0,0,1,0,1,19,7,10,7,15.114999999999998,8,10,8,15.092,0
1,3,1,0,1,0,0,22,6,13,6,15.0,6,7,6,13.142857142857142,0
1,0,0,0,1,0,0,21,6,8,5,13.2,6,9,5,14.333333333333334,0
1,0,1,0,1,0,1,18,6,14,2,11.0,6,14,3,10.333333333333334,1
1,0,0,0,1,0,1,20,8,8,7,14.565714285714288,8,8,7,14.565714285714288,0
1,0,1,1,0,0,0,18,5,8,3,12.0,5,6,4,10.75,1
1,0,0,0,1,0,0,20,6,6,0,0.0,5,5,0,0.0,1
1,0,1,0,1,0,0,23,7,7,6,13.796666666666669,8,11,7,13.775,0
1,0,1,0,1,0,0,18,6,6,6,14.833333333333334,6,6,6,15.333333333333334,0
1,3,1,0,1,0,0,20,6,6,6,12.833333333333334,6,6,6,13.833333333333334,0
1,0,1,0,1,0,1,18,8,8,7,14.962857142857144,8,8,7,14.962857142857144,0
1,0,1,0,1,0,0,18,7,8,7,12.4,8,9,8,12.8,0
1,0,1,0,1,0,0,20,6,7,6,15.571428571428571,6,6,6,17.166666666666668,0
1,0,1,0,1,0,0,19,8,8,7,13.714285714285714,8,8,7,13.714285714285714,0
1,3,0,0,1,0,0,21,6,9,6,13.142857142857142,6,9,6,12.166666666666666,0
1,0,0,1,0,0,0,24,5,6,1,13.0,5,5,0,0.0,1
1,0,0,0,1,0,1,20,11,12,11,12.0,11,14,11,12.75,0
1,0,1,0,1,0,0,18,0,0,0,0.0,0,0,0,0.0,0
1,0,1,0,1,0,0,18,6,6,6,15.166666666666666,6,6,6,14.166666666666666,0
1,1,0,1,1,0,0,29,6,9,4,12.0,6,13,2,10.5,1
1,0,0,0,1,0,0,18,7,7,7,13.642857142857142,8,11,8,14.772727272727272,0
1,0,1,0,1,0,0,19,6,8,6,12.666666666666666,6,7,6,12.714285714285714,0
1,0,1,0,1,0,0,19,0,0,0,0.0,0,0,0,0.0,1
1,0,0,0,1,0,1,18,6,8,5,10.8,6,9,6,10.5,0
1,0,0,0,1,0,1,19,7,9,6,14.25,8,11,8,13.063636363636364,0
1,0,1,0,1,0,1,19,6,10,4,12.25,6,9,3,12.333333333333334,0
1,0,0,0,1,0,1,19,6,15,6,11.333333333333334,6,9,3,12.666666666666666,0
1,0,0,1,1,1,0,20,6,7,5,12.2,6,6,6,12.333333333333334,1
1,0,0,1,0,1,0,35,6,8,5,16.166666666666668,6,10,4,16.0,1
1,0,1,0,1,1,1,19,0,0,0,0.0,0,0,0,0.0,0
1,0,1,0,1,1,0,19,5,8,3,11.0,5,7,2,10.0,1
1,0,0,0,1,1,0,24,7,18,0,0.0,7,13,0,0.0,1
1,0,1,1,0,1,0,29,6,11,4,12.5,6,7,0,0.0,1
1,0,1,0,1,1,0,19,6,8,5,11.2,6,11,4,12.5,0
2,0,1,0,1,1,0,37,0,0,0,0.0,0,0,0,0.0,1
1,0,1,0,1,1,0,18,6,7,5,13.2,6,6,5,11.8,0
1,0,1,0,0,1,0,18,5,0,0,0.0,5,0,0,0.0,1
1,0,1,1,0,1,0,18,6,6,0,0.0,6,0,0,0.0,1
1,0,1,0,1,1,0,18,8,8,7,13.1,8,8,7,13.1,0
1,0,1,0,1,1,0,19,6,6,6,13.5,6,6,6,13.166666666666666,0
1,0,0,0,1,1,0,19,6,10,5,11.571428571428571,6,10,3,13.0,1
1,3,1,1,1,1,0,21,6,7,6,15.285714285714286,6,6,6,15.166666666666666,0
1,0,0,0,1,1,0,18,7,11,6,13.433333333333332,7,10,4,13.6,0
1,0,1,0,1,1,0,19,5,8,5,11.6,5,9,3,11.0,1
1,0,1,0,1,1,0,22,6,9,6,14.666666666666666,6,12,6,14.666666666666666,0
1,0,0,0,1,1,0,24,8,8,7,12.742857142857144,8,8,7,12.742857142857144,0
1,0,1,0,1,1,0,19,7,9,7,11.975,8,9,7,13.12857142857143,0
1,0,0,0,0,1,0,20,0,0,0,0.0,0,0,0,0.0,1
1,0,1,0,1,1,1,19,8,8,7,14.935714285714283,8,8,7,14.935714285714283,0
1,0,1,0,1,1,0,19,6,16,2,10.5,6,15,4,10.0,1
1,0,1,0,1,1,0,19,6,9,5,13.333333333333334,6,6,5,13.0,0
1,0,0,1,1,1,0,23,6,6,0,0.0,6,8,0,0.0,1
1,0,0,0,1,1,0,19,6,6,6,11.833333333333334,6,8,4,10.75,0
1,0,1,0,1,1,0,19,0,0,0,0.0,0,0,0,0.0,0
1,0,1,0,1,1,0,18,0,0,0,0.0,0,0,0,0.0,1
1,0,0,0,1,1,0,28,5,9,2,10.0,5,9,0,0.0,1
1,1,1,0,1,1,0,20,6,10,4,11.5,6,11,3,11.666666666666666,1
1,0,1,0,1,1,1,21,0,0,0,0.0,0,0,0,0.0,0
1,3,0,1,0,1,0,24,6,7,0,0.0,6,7,0,0.0,1
1,0,0,0,1,1,0,28,6,10,6,13.0,6,8,5,12.2,0
1,0,1,0,1,1,1,18,7,7,7,13.462857142857144,8,8,8,13.90625,0
1,0,1,0,1,1,0,21,6,6,6,12.333333333333334,6,7,6,13.666666666666666,0
1,0,1,1,0,1,0,23,5,6,0,0.0,5,7,0,0.0,1
1,0,1,0,1,1,0,18,5,5,5,13.6,5,6,4,13.25,0
1,3,0,0,1,1,0,22,6,7,6,12.333333333333334,6,6,2,14.0,1
1,0,0,0,0,1,0,31,5,5,2,11.0,5,0,0,0.0,1
1,0,0,0,1,1,0,28,6,9,2,12.0,6,10,3,12.666666666666666,1
2,3,0,0,1,1,0,41,7,7,7,12.857142857142858,6,6,6,13.166666666666666,0
1,0,0,0,1,1,0,22,5,6,0,0.0,5,8,2,11.5,1
1,0,0,0,1,1,0,34,6,13,2,13.5,6,6,0,0.0,1
1,0,0,1,0,1,0,28,11,14,11,15.090909090909092,10,11,10,15.0,1
1,0,1,0,1,1,0,19,5,5,0,0.0,5,5,0,0.0,1
1,0,0,0,1,1,0,18,7,12,4,12.65,7,10,3,10.666666666666666,1
2,0,1,0,0,1,0,33,5,5,0,0.0,5,5,0,0.0,1
1,0,1,0,1,1,1,23,6,8,6,13.333333333333334,6,7,5,12.8,0
2,3,0,0,1,1,0,44,5,9,3,11.333333333333334,5,8,5,11.142857142857142,1
2,0,1,0,1,1,0,37,6,0,0,0.0,6,0,0,0.0,1
2,3,0,0,1,1,0,36,0,0,0,0.0,0,0,0,0.0,1
1,0,0,0,0,1,0,22,5,7,3,11.666666666666666,5,8,2,10.5,1
1,0,1,0,1,1,0,23,6,7,6,13.333333333333334,6,6,4,12.75,0
1,0,0,1,0,1,0,21,6,9,5,11.833333333333334,6,8,5,10.0,1
1,0,0,0,1,1,0,40,5,5,5,11.0,5,5,5,13.4,0
1,0,0,0,1,1,1,22,6,8,6,13.625,6,8,6,14.428571428571429,0
1,0,0,0,1,1,0,31,5,5,0,0.0,5,7,0,0.0,1
1,0,0,0,1,1,0,30,6,9,2,15.0,6,7,2,13.5,1
1,0,0,0,1,1,0,19,6,9,5,10.8,6,11,5,11.0,0
1,0,0,0,1,1,0,22,5,11,3,13.666666666666666,5,10,3,11.333333333333334,1
1,0,0,0,1,1,0,19,6,8,6,12.833333333333334,6,8,6,13.333333333333334,0
1,0,0,0,0,1,0,21,0,0,0,0.0,0,0,0,0.0,1
1,0,0,0,1,1,0,19,6,8,6,15.125,6,7,6,13.428571428571429,0
1,0,1,0,1,1,0,22,5,11,0,0.0,5,7,1,10.0,1
1,0,0,0,1,1,0,22,6,10,5,11.4,6,8,5,11.0,0
1,0,0,0,1,1,0,19,6,12,4,12.25,6,9,6,11.0,0
1,3,0,0,0,1,0,26,6,0,0,0.0,6,0,0,0.0,1
1,0,0,0,1,1,0,20,5,14,0,0.0,5,5,0,0.0,1
1,0,1,0,0,1,0,18,5,7,2,13.0,5,5,0,0.0,1
1,0,0,0,1,1,1,18,5,5,5,13.0,5,5,5,14.2,0
1,0,0,0,1,1,1,19,6,7,6,13.857142857142858,6,6,6,14.0,0
1,0,0,0,1,1,0,18,7,7,6,13.391666666666666,8,8,8,12.4875,0
1,0,1,0,1,1,1,18,5,7,4,12.75,5,5,0,0.0,1
1,3,1,0,1,1,0,22,5,7,4,14.5,5,5,5,14.6,0
1,0,0,0,1,1,0,19,6,7,6,12.166666666666666,6,6,6,12.166666666666666,0
1,0,1,0,1,1,0,18,5,5,5,15.4,5,5,5,15.6,1
1,0,0,0,1,1,0,28,5,5,0,0.0,5,5,0,0.0,1
1,0,0,0,1,1,0,19,6,0,0,0.0,6,0,0,0.0,1
1,0,0,0,1,1,0,20,6,7,6,13.714285714285714,6,8,6,14.714285714285714,0
2,0,1,0,1,1,0,31,5,8,1,11.0,5,5,1,13.0,1
1,0,1,0,1,1,0,21,6,9,6,10.166666666666666,6,10,6,10.5,0
2,0,0,0,1,1,0,34,5,8,1,10.0,5,9,0,0.0,1
2,0,1,0,0,1,0,40,5,10,2,10.5,5,5,3,10.666666666666666,1
1,0,1,0,1,1,1,18,0,0,0,0.0,0,0,0,0.0,0
2,2,0,1,0,1,1,46,6,6,0,0.0,6,6,0,0.0,1
1,0,0,0,1,1,0,37,6,12,0,0.0,5,10,0,0.0,1
1,0,1,0,1,1,0,31,6,8,0,0.0,6,10,0,0.0,1
1,0,0,0,1,1,0,34,6,15,5,13.333333333333334,6,15,5,12.4,0
1,0,0,0,1,1,1,18,6,7,6,13.571428571428571,6,6,6,14.333333333333334,0
1,0,1,0,1,1,1,19,6,6,6,12.833333333333334,6,7,6,11.166666666666666,0
1,0,0,0,1,1,0,25,6,6,0,0.0,6,6,0,0.0,1
1,0,1,1,1,1,0,20,5,5,4,14.5,6,8,3,13.333333333333334,1
1,0,1,0,0,1,0,43,6,0,0,0.0,6,0,0,0.0,1
1,0,0,0,1,1,0,23,5,6,4,13.0,5,5,5,13.0,0
1,0,0,0,1,1,0,19,7,8,7,12.12142857142857,9,12,8,11.50625,0
1,0,1,0,1,1,0,20,5,7,5,12.166666666666666,5,7,5,15.285714285714286,0
1,0,0,0,1,1,1,30,6,0,0,0.0,6,0,0,0.0,1
1,0,0,0,1,1,0,19,8,8,7,13.614285714285714,8,8,7,13.614285714285714,0
1,0,0,0,1,1,0,18,5,7,4,14.0,5,5,5,14.2,0
1,0,1,0,1,1,1,21,6,8,4,14.75,6,6,5,11.8,0
1,0,0,0,1,1,0,18,6,0,0,0.0,6,0,0,0.0,1
1,0,1,0,1,1,0,18,6,8,6,13.625,6,7,6,14.285714285714286,0
1,0,0,0,1,1,0,19,0,0,0,0.0,0,0,0,0.0,0
1,3,1,0,1,1,0,21,6,12,4,11.8,6,11,4,11.875,1
1,0,0,0,1,1,0,31,6,8,6,15.125,6,10,6,14.6,0
1,0,1,0,1,1,0,21,6,10,4,11.5,6,10,2,10.5,1
1,0,0,0,1,1,0,27,4,8,0,0.0,5,10,0,0.0,1
1,0,1,0,1,1,0,20,5,9,3,10.333333333333334,5,6,5,12.8,0
1,0,1,0,1,1,0,19,6,6,6,13.833333333333334,6,6,6,14.5,0
1,0,1,0,1,1,0,18,6,7,6,14.0,6,8,6,13.666666666666666,0
1,0,1,0,1,1,0,29,5,11,1,18.0,5,10,3,13.333333333333334,1
1,0,1,0,1,1,1,19,0,0,0,0.0,0,0,0,0.0,0
1,0,0,0,0,1,0,21,6,9,4,13.25,6,6,5,11.0,1
1,0,0,0,1,1,1,25,5,7,4,14.25,5,7,4,14.75,0
1,0,0,0,0,1,0,32,5,9,0,0.0,5,5,0,0.0,1
1,0,0,0,0,1,0,26,12,12,8,11.25,8,8,3,11.333333333333334,1
1,0,1,0,1,1,1,18,6,7,6,13.5,6,8,6,12.5,0
1,0,0,0,1,1,1,19,6,8,5,12.666666666666666,6,10,6,12.857142857142858,0
1,0,1,0,1,1,1,19,6,6,6,15.166666666666666,6,6,6,12.333333333333334,0
1,3,1,0,1,1,0,21,6,6,6,14.5,6,8,6,11.333333333333334,0
1,0,1,1,0,1,0,19,0,0,0,0.0,0,0,0,0.0,0
1,0,1,0,1,1,1,18,5,8,4,10.8,5,10,2,12.5,1
1,0,0,0,1,1,0,28,5,6,0,0.0,5,5,0,0.0,1
1,0,0,0,1,1,0,26,6,6,0,0.0,6,12,0,0.0,1
1,0,1,0,1,1,1,18,5,8,5,12.75,5,7,5,11.5,0
1,0,0,0,1,1,0,25,6,8,0,0.0,6,10,0,0.0,1
1,0,1,0,1,1,0,19,6,7,6,14.428571428571429,6,7,6,14.571428571428571,0
1,0,0,0,1,1,0,19,7,9,7,12.492857142857144,8,10,8,11.7125,0
1,0,1,0,0,1,0,20,5,9,3,12.0,5,7,3,11.0,1
1,0,1,0,1,1,0,19,8,8,7,15.885714285714286,8,8,7,15.885714285714286,0
1,0,0,1,0,1,0,21,7,12,4,12.94,7,12,4,11.58,1
2,0,0,0,0,1,0,35,6,6,6,14.0,6,6,6,14.166666666666666,0
2,2,1,0,1,1,0,36,0,0,0,0.0,0,0,0,0.0,0
1,0,0,0,1,1,0,22,5,0,0,0.0,5,0,0,0.0,1
2,0,1,0,1,1,0,41,5,8,4,11.25,5,8,3,11.0,1
1,0,0,0,1,1,0,26,5,5,0,0.0,5,6,0,0.0,1
2,0,1,0,1,0,0,41,6,9,5,11.8,6,10,3,10.666666666666666,0
1,0,1,0,1,1,0,22,6,11,0,0.0,5,10,0,0.0,1
1,0,1,0,1,1,1,25,6,8,4,10.25,6,6,4,11.25,1
2,3,1,0,1,1,0,41,5,5,0,0.0,5,5,0,0.0,1
1,0,1,0,1,1,0,43,6,9,6,14.77777777777778,6,11,5,12.2,0
1,0,0,0,1,1,0,29,3,4,0,0.0,4,8,0,0.0,1
1,0,0,0,1,1,0,30,2,2,0,0.0,2,2,0,0.0,1
1,3,0,0,0,1,0,26,4,4,0,0.0,5,0,0,0.0,1
1,0,0,0,0,1,0,27,5,10,0,0.0,5,5,0,0.0,1
2,0,0,0,1,1,1,36,5,5,5,11.4,5,7,5,11.6,0
1,3,0,0,1,1,0,29,9,13,6,11.666666666666666,7,10,6,10.857142857142858,1
1,0,1,0,1,1,0,35,10,12,7,11.285714285714286,8,8,5,13.0,1
1,0,0,0,1,1,1,18,6,12,4,11.5,6,10,5,12.6,0
1,0,0,0,1,1,1,24,5,5,5,16.0,5,5,5,16.0,0
1,0,1,0,1,1,1,18,6,6,6,12.5,6,7,6,12.666666666666666,1
1,0,1,0,1,1,0,21,5,10,5,13.0,5,10,5,12.6,0
1,0,1,0,1,1,1,22,5,9,3,12.333333333333334,6,14,3,12.5,1
1,1,0,0,1,1,0,35,5,5,1,14.0,5,5,0,0.0,1
1,0,1,0,0,1,0,23,5,0,0,0.0,5,0,0,0.0,1
2,0,0,0,1,1,0,35,5,5,0,0.0,5,5,1,10.0,1
2,0,0,0,1,1,0,32,6,8,6,18.875,12,14,12,17.692307692307693,0
1,0,0,0,1,1,0,20,6,12,0,0.0,6,12,0,0.0,1
